"If I create a custom catalog for a bid, can I reuse it for future bids or do I need to create a new one each time?
","Yes, you can reuse a custom catalog for future bids on GeM. Once you create a custom catalog, it is saved in your account and can be used for multiple bids. This saves you time and effort, as you do not need to create a new catalog each time you submit a bid.

To reuse a custom catalog, simply select it from the list of available catalogs when creating a new bid. You can also make changes to the catalog, such as adding or removing items, before submitting the bid."
"Is there a limit to the number of custom catalogs I can create on GeM?
","Yes, there is a limit to the number of custom catalogs you can create on GeM. Each organization is allowed to create a maximum of 10 custom catalogs. This limit is in place to ensure that the GeM platform remains efficient and easy to use for all users. If you need to create more than 10 custom catalogs, you can reach out to GeM support for assistance."
"Can I edit or update a custom catalog after I've published it or is it locked?
","Once a custom catalog is published, it is locked and cannot be edited or updated. If you need to make changes to the catalog, you will need to unpublish it, make the necessary changes, and then republish it."
"Do you have any guidelines on the type of specifications or documentation to include when creating a custom catalog?
","Yes, we do have some guidelines on the type of specifications or documentation that should be included when creating a custom catalog:

1. **Product Information**:
   - Product Name: Include a descriptive and unique product name.
   - Product Description: Provide a comprehensive description highlighting the key features, benefits, and use cases of the product.
   - Technical Specifications: Mention the technical specifications of the product, such as dimensions, weight, materials, and any relevant technical parameters.
   - Product Images: Include high-quality images of the product from different angles. Ensure the images are clear and visually appealing.
   - Brand and Manufacturer Information: Specify the brand and manufacturer of the product.

2. **Product Category and Subcategory**:
   - Select the appropriate product category and subcategory from the available options on GeM. This will help buyers easily find your products.

3. **Quality Assurance**:
   - Quality Standards: Mention any quality standards or certifications the product complies with, such as ISO, CE, or BIS.
   - Testing and Inspection: Describe the testing and inspection procedures conducted to ensure the product meets the quality standards.

4. **Packaging and Shipping Information**:
   - Packaging Details: Provide information about the packaging materials and methods used to ensure safe delivery of the product.
   - Shipping Terms: Specify the shipping terms, including the estimated delivery time and any additional charges or restrictions.

5. **Pricing and Payment Terms**:
   - Pricing: Clearly state the price of the product, including any applicable taxes and discounts.
   - Payment Terms: Mention the accepted payment methods and any special payment terms or conditions.

6. **Warranties and Guarantees**:
   - Warranty Information: Specify the warranty period and the terms and conditions associated with the warranty.
   - Guarantee: If applicable, mention any guarantees or satisfaction guarantees offered with the product.

7. **Customer Support**:
   - Contact Information: Provide contact information, such as a phone number, email address, or website, for customers to reach out for inquiries or support.
   - Return and Refund Policy: Clearly outline the return and refund policy, including the conditions and procedures for returning a product.

8. **Terms and Conditions**:
   - Include a section detailing the terms and conditions governing the purchase and use of the product. This may include disclaimers, limitations of liability, and other legal considerations.

9. **Compliance and Legal Requirements**:
   - Ensure that the product and the catalog adhere to all applicable laws, regulations, and standards.
   - Include any required certifications or licenses necessary for the product or its use."
"Is there a review or approval process for custom catalogs before they are published and made available for bids?
","Yes, there is a review and approval process for custom catalogs before they are published and made available for bids on the GeM portal. Here's an overview of the process:

1. **Catalog Creation:** Sellers interested in creating a custom catalog must first submit a request through the GeM portal, providing details such as the catalog name, description, and the products or services to be included.

2. **Review by GeM Team:** Once the request is submitted, the GeM team reviews the details to ensure that the catalog adheres to the platform's guidelines and policies. This includes checking for compliance with quality standards, product specifications, and relevant regulations.

3. **Approval Process:** If the catalog meets the initial review criteria, it is then forwarded to a designated approving authority within the GeM organization. This authority conducts a thorough review, evaluating factors such as the seller's credibility, product quality, and the overall relevance of the catalog to the GeM marketplace.

4. **Catalog Publication:** Upon receiving approval from the approving authority, the custom catalog is published and made available for bidding on the GeM portal. Sellers can then begin listing their products or services within the catalog, making them accessible to government buyers.

5. **Ongoing Monitoring:** The GeM team continues to monitor custom catalogs even after they are published. They may conduct periodic audits to ensure that sellers are adhering to the agreed-upon terms and conditions, and that the products or services offered meet the required quality standards.

The review and approval process for custom catalogs helps to maintain the integrity and quality of the GeM marketplace. It ensures that only genuine and reliable sellers are allowed to participate, and that the products or services offered meet the expectations of government buyers."
"How long does it take after creating a custom catalog for it to become available for bid participation?
","Once you have created a custom catalog, it typically takes about 24-48 hours for it to become available for bid participation. During this time, the catalog is reviewed and approved by GeM authorities to ensure that it complies with all relevant regulations and guidelines.

Once the catalog has been approved, it will be published on the GeM portal and buyers will be able to search for and purchase items from your catalog.

To check the status of your custom catalog, you can log in to your GeM account and navigate to the 'My Catalogs' section. Here, you will be able to view the status of all your custom catalogs, including those that are pending approval, approved, or rejected."
"Can I see analytics on my custom catalogs - such as number of views, downloads, or bid participation?
","Yes, you can see analytics on your custom catalogs, including the number of views, downloads, and bid participation. To access these analytics:

1. Log in to your GeM portal account.
2. Click on the ""My Catalogs"" tab.
3. Select the custom catalog for which you want to view analytics.
4. Click on the ""Analytics"" tab.

The analytics dashboard will show you the following information:

* **Number of views:** The total number of times your catalog has been viewed by buyers.
* **Number of downloads:** The total number of times your catalog has been downloaded by buyers.
* **Bid participation:** The total number of bids that have been submitted for items in your catalog.

You can also view a breakdown of these analytics by time period. To do this, simply select the desired time period from the ""Date Range"" drop-down menu.

The analytics dashboard can help you to track the performance of your custom catalogs and identify areas for improvement. For example, if you see that a particular catalog is not getting many views or downloads, you may want to consider making some changes to the catalog, such as adding more products or improving the product descriptions."
"Is the reference price I set for my custom catalog made public to buyers or kept private?
",The reference price you set for your custom catalog is kept private and is not made public to buyers. The reference price is used solely for internal purposes by GeM to ensure that the prices offered by sellers are fair and competitive. Buyers are not able to see the reference price when browsing or purchasing items from your custom catalog.
"Do I need to renew or update my custom catalogs periodically or do they remain active indefinitely?
","Custom catalogs in GeM remain active indefinitely and do not require periodic renewal or updates. Once you create and upload your custom catalog, it will be available to buyers on the platform until you choose to remove it. This allows you to maintain your catalog over time and make changes or updates as needed without having to go through a renewal process.

Here are some key points to remember about custom catalogs in GeM:

* **Indefinite Validity:** Custom catalogs remain active indefinitely, meaning they do not have an expiration date and will continue to be available to buyers until you decide to remove them.

* **Catalog Updates:** You can update your custom catalog anytime by uploading a new version. When you upload a new version, the previous version is automatically replaced, and buyers will have access to the most recent version of your catalog.

* **Catalog Removal:** If you wish to discontinue using your custom catalog, you can simply remove it from the GeM platform. Once you remove a catalog, it will no longer be visible to buyers, and they will not be able to place orders from it.

By maintaining an active custom catalog on GeM, you can showcase your products and services to a large pool of potential buyers. You can also make updates and changes as needed to keep your catalog current and relevant, ensuring a seamless purchasing experience for your customers."
What happens to my custom catalogs if I no longer sell or produce those items - can I deactivate old catalogs?,"Certainly! You can deactivate old catalogs in your GeM portal if you no longer sell or produce those items. Here's how to do it:

1. Log in to your GeM portal using your credentials.
2. Navigate to the 'Catalogs' section.
3. Locate the catalog you want to deactivate.
4. Click on the 'Actions' button associated with that catalog.
5. Select 'Deactivate Catalog' from the dropdown menu.
6. Confirm your action by clicking 'Deactivate' in the pop-up window.

By deactivating your old catalogs, they will no longer be visible to buyers on the GeM platform. However, you'll still have access to the catalog details and data.

Points to Note:

- Deactivating a catalog doesn't delete it permanently. You can reactivate it in the future if you start selling or producing those items again.
- If you have ongoing orders or contracts related to items in the deactivated catalog, you'll need to manage them separately.
- Consider archiving or removing outdated products from your active catalogs to keep your offerings relevant and up-to-date.
- Regular catalog management helps maintain a streamlined and efficient procurement experience for both buyers and sellers.

If you have further questions or need assistance with deactivating your old catalogs, don't hesitate to reach out to our GeM customer support team. We're available to help you through the process and ensure a smooth transition."
