"Where can I view shipment details for my order on GeM?
","To view shipment details for your order on GeM, follow these steps:

1. Log in to your GeM account.
2. Click on the 'Orders' tab.
3. Select the order for which you want to view shipment details.
4. Click on the 'Shipment Details' button.

Here, you will be able to view the following shipment details:

* Shipment ID
* Order ID
* Shipment Date
* Shipment Mode
* Courier Name
* Tracking Number
* Estimated Delivery Date
* Shipment Status

Please note that the shipment details may take some time to be updated after the order has been shipped."
"How do I edit or regenerate an invoice on GeM if required?
","To edit or regenerate an invoice on GeM, follow these steps:

1. Log in to your GeM account.
2. Go to the 'Orders' section.
3. Select the order for which you want to edit or regenerate the invoice.
4. Click on the 'Invoice' tab.
5. If the invoice is already generated, click on the 'Edit Invoice' button.
6. Make the necessary changes to the invoice.
7. Click on the 'Save Invoice' button.
8. If the invoice is not generated yet, click on the 'Generate Invoice' button.
9. Verify the details of the invoice and click on the 'Confirm' button.

The invoice will be regenerated and sent to your registered email address."
"What is the process to update delivery date and proof on GeM after dispatch?
","To update the delivery date and proof on GeM after dispatch:

1. Login to your GeM account and go to the 'My Orders' section.

2. Select the order for which you want to update the delivery date and proof.

3. Click on the 'Update Delivery' button.

4. Enter the new delivery date and upload the proof of delivery.

5. Click on the 'Submit' button.

The delivery date and proof will be updated on GeM after verification.

**Here are some additional points to note:**

- You can only update the delivery date and proof once the order has been dispatched.

- The proof of delivery must be a valid document, such as a bill of lading, packing slip, or delivery receipt.

- The proof of delivery must be uploaded in a supported format, such as JPG, PNG, or PDF.

- The maximum file size for the proof of delivery is 2MB.

- If you have any problems updating the delivery date and proof, you can contact GeM customer support for assistance."
"Where can I view the order progress and status on GeM?
","To view the order progress and status on GeM, follow these steps:

1. Log in to your GeM account.
2. Click on the ""My Orders"" tab.
3. A list of all your orders will be displayed.
4. Click on the order number of the order you want to track.
5. The order details page will be displayed, including the order status.

You can also track the order status by clicking on the ""Track Order"" link in the order confirmation email."
"What do I do if I need any other customer support on GeM as a seller?
","If you require any other customer support on GeM as a seller, you can take the following steps:

1. Access the GeM Help Center: Visit the GeM Help Center website at https://gem.gov.in/help-desk.
2. Utilize the Search Bar: In the Help Center, utilize the search bar located at the top-right corner to look for specific information or answers to your queries.
3. Browse Frequently Asked Questions (FAQs): GeM has compiled a comprehensive list of FAQs to assist sellers in resolving common issues. Browse through the FAQs to see if your question has already been addressed.
4. Raise a Ticket: In case you are unable to find the information you need or your issue is not addressed in the FAQs, you can raise a support ticket.
   - Click on the ""Raise a Ticket"" button located on the Help Center homepage.
   - Select the appropriate category related to your issue.
   - Provide necessary details, such as your seller ID, contact information, and a detailed description of your concern.
   - Attach relevant documents or screenshots (if applicable) to support your request.
   - Click on the ""Submit"" button to send your ticket.
5. Contact GeM Customer Support: If you prefer to speak to a customer support representative directly, you can contact the GeM Seller Support team through the following channels:
   - GeM Helpline Number: Call the GeM Seller Support helpline number at 1800-419-0666.
   - Email: You can send an email to the GeM Seller Support team at seller.support@gem.gov.in.
   - Live Chat: Initiate a live chat with a GeM customer support agent by clicking on the ""Live Chat"" button located on the Help Center homepage.

Remember to provide clear and concise information, including relevant details and screenshots (if applicable), to facilitate a prompt resolution of your issue."
"What are the different documents I need to upload on GeM as a seller?
","As a seller on GeM, you need to upload the following documents:

1. GST Certificate: A copy of your GST certificate issued by the GST authorities.

2. PAN Card: A copy of your PAN card issued by the Income Tax Department.

3. MSE Certificate (if applicable): A copy of your MSE (Micro, Small, and Medium Enterprises) certificate issued by the Ministry of Micro, Small, and Medium Enterprises.

4. Startup Certificate (if applicable): A copy of your startup certificate issued by the Department of Industrial Policy and Promotion (DIPP).

5. Registered Office Address Proof: A copy of your registered office address proof, such as a utility bill or a rent agreement.

6. Bank Account Details: A copy of your bank account details, including the account number, IFSC code, and bank name.

7. Cancelled Cheque: A copy of a cancelled cheque from your business bank account.

8. Company Incorporation Certificate: A copy of your company incorporation certificate issued by the Registrar of Companies.

9. Memorandum of Association (MOA): A copy of your company's Memorandum of Association.

10. Articles of Association (AOA): A copy of your company's Articles of Association.

11. Certificate of Incorporation: A copy of your company's certificate of incorporation issued by the Registrar of Companies.

12. Proof of Offline Turnover: A copy of your proof of offline turnover, such as your audited financial statements or a certificate from a Chartered Accountant.

Please note that the list of required documents may vary depending on the category of products or services you are selling. For more information, you can refer to the GeM Seller Manual or contact GeM customer support."
"What formats are accepted for invoice and delivery proof documents on GeM?
","Sure, here are the formats accepted for invoice and delivery proof documents on GeM:

**Invoice**

* PDF
* JPG
* PNG
* GIF
* BMP
* TIF

**Delivery Proof**

* PDF
* JPG
* PNG
* GIF
* BMP
* TIF
* Tracking number
* Bill of Lading (BOL)
* Proof of Delivery (POD)

**Additional Requirements**

* The invoice must be in English or Hindi.
* The invoice must contain the following information:
    * Invoice number
    * Invoice date
    * Supplier's name, address, and GSTIN
    * Buyer's name, address, and GSTIN
    * Product description
    * Quantity
    * Unit price
    * Total price
    * Terms of payment
    * Shipping charges (if applicable)
    * GST amount (if applicable)
* The delivery proof document must show that the goods were delivered to the buyer's specified address.
* The invoice and delivery proof document must be uploaded to the GeM portal within 15 days of the invoice date.

**Additional Information:**

* Sellers can also upload a scanned copy of the invoice and delivery proof document.
* If the invoice or delivery proof document is not in the specified format, GeM may reject the document.
* If you have any questions about the formats accepted for invoice and delivery proof documents on GeM, you can contact GeM customer support.

I hope this information is helpful. Please let me know if you have any other questions."
"Is there a size limit for documents I upload on GeM as a seller?
","Yes, there is a size limit for documents you upload on GeM as a seller. The maximum size limit for a single document is 2MB. If you need to upload a document that is larger than 2MB, you can split it into multiple parts and upload them separately."
"Can I save draft invoices on GeM before generating the final invoice?
","Yes, you can save draft invoices on GeM before generating the final invoice. This allows you to record the details of the invoice and make changes as needed before finalizing it. Here's how you can save a draft invoice on GeM:

1. Log in to the GeM portal with your credentials. Select the ""Invoices"" option from the main menu.
2. Click on the ""Create Invoice"" button to generate a new invoice. Enter the basic invoice details, such as the invoice number, date, supplier GSTIN, and buyer GSTIN.
3. Add the items and services that you want to include in the invoice. Enter the quantity, rate, and amount for each item or service.
4. Calculate the total amount of the invoice, including taxes and other charges.
5. Click on the ""Save Draft"" button to save the invoice as a draft. You can continue editing and updating the draft invoice later before finalizing it.
6. You can access the saved draft invoices by clicking on the ""Draft Invoices"" tab in the Invoices section.

By utilizing the draft invoice feature, you can streamline your invoicing process on GeM and create final invoices efficiently when needed."
"How do I add or edit GST details on GeM as a seller?
","To add or edit GST details on GeM as a seller, follow these steps:

1. Visit the GeM portal at https://gem.gov.in and log in with your registered credentials.

2. After logging in, click on the ""My Profile"" option located in the top-right corner of the page.

3. In the ""My Profile"" page, select the ""GST Details"" tab.

4. If you have not yet added your GST details, click on the ""Add GST Details"" button. If you need to edit your existing GST details, click on the ""Edit GST Details"" button.

5. Provide the following information in the GST Details form:

    * GSTIN: Enter your GSTIN (Goods and Services Tax Identification Number).
    * Legal Name of the Organization: Enter the legal name of your organization as mentioned in the GST certificate.
    * State: Select the state in which your organization is registered for GST.
    * Address: Enter the registered address of your organization.
    * PAN Number: Enter the PAN (Permanent Account Number) of your organization.
    * TAN Number: Enter the TAN (Tax Deduction and Collection Account Number) of your organization.
    * GST Return Filing Status: Select the GST return filing status of your organization.
    * GST Certificate: Upload a copy of your GST certificate in PDF format.

6. Review the information you have entered and click on the ""Save"" button.

Your GST details will be updated in the GeM system. You can now add or edit your GST details as needed."
"Is there an option to add multiple GST numbers for different places of supply?
","Yes, there is an option to add multiple GST numbers for different places of supply on the GeM portal. You can add multiple GST numbers as per your requirement. Here are the steps to add multiple GST numbers on the GeM portal:

1. Log in to the GeM portal using your registered credentials.
2. Click on the ""My Profile"" tab located at the top right corner of the page.
3. Select the ""GST Details"" option from the drop-down menu.
4. Click on the ""Add New GST Number"" button.
5. Enter the following details in the provided fields:

   - GST Number
   - GST State
   - GST Jurisdiction
   - Business Address
   - PAN Number
   - Digital Signature Certificate (DSC)

6. Click on the ""Save"" button.

You can repeat the above steps to add additional GST numbers as per your requirement. Make sure to select the appropriate GST number while submitting bids or purchase orders on the GeM portal.

Here are some additional points to consider:

- You can have a maximum of 5 active GST numbers at any given time.
- The GST number should be valid and verified by the GST portal.
- You must submit a self-declaration certificate along with supporting documents to activate the GST number on the GeM portal.
- You can edit or delete the GST number details by clicking on the respective buttons provided on the ""GST Details"" page.

By following these steps, you can easily add and manage multiple GST numbers on the GeM portal for different places of supply."
"What do I do if there is an error in the auto-generated GST invoice on GeM?
","1. **Check for Minor Discrepancies:**
   - Review the GST invoice thoroughly to identify any minor discrepancies, such as typos or calculation errors.
   - If the errors are minor and do not significantly impact the overall invoice amount, you can contact the seller directly through the GeM portal.
   - If the seller agrees to rectify the errors, they can issue a revised GST invoice reflecting the corrected information.

2. **Report Major Errors:**
   - In case of major errors, such as incorrect GST rates, missing GSTIN numbers, or significant discrepancies in the invoice amount, you must report the issue to GeM customer support.
   - Gather relevant documentation, including a copy of the erroneous GST invoice, purchase order, and any other relevant communication with the seller.

3. **Contact GeM Customer Support:**
   - Compose a clear and concise message explaining the errors in the GST invoice and attach the necessary documentation.
   - Provide your contact information, including your name, email address, and phone number, for further communication.
   - Submit your complaint through the GeM Helpdesk portal or by email to support@gem.gov.in.

4. **Await GeM's Response:**
   - GeM customer support will review your complaint and contact you to gather additional information if necessary.
   - They will coordinate with the seller to resolve the GST invoice errors promptly.
   - Typically, GeM aims to resolve invoice-related issues within a reasonable timeframe, usually a few business days.

5. **Monitor the Resolution Process:**
   - Keep track of the progress of your complaint by periodically checking the GeM portal or corresponding with customer support through email or phone.
   - Once the errors are corrected, ensure that you receive a revised GST invoice reflecting the accurate information.

6. **Reconsider Future Business with the Seller:**
   - If the seller fails to rectify the GST invoice errors despite repeated attempts, consider whether you want to continue doing business with them in the future.
   - You can use GeM's feedback mechanism to share your experience with other buyers and help improve the platform's overall quality."
"How can I change the invoice number or date on GeM if required?
","To change the invoice number or date on GeM, you can follow these steps:

1. Log in to your GeM account.
2. Go to the 'My Orders' section.
3. Select the order for which you want to change the invoice number or date.
4. Click on the 'View Order Details' button.
5. In the 'Order Details' page, click on the 'Edit Invoice' button.
6. Make the necessary changes to the invoice number or date.
7. Click on the 'Save Changes' button.

Please note that you can only change the invoice number or date before the order is processed. Once the order is processed, you will not be able to make any changes to the invoice."
"Is there an option to add payment terms or notes on the GST invoice?
","Yes, you can add payment terms or notes on the GST invoice while placing an order on GeM. Here's how you can do it:

1. **During Order Placement:**
   - When you are filling out the order form, look for the section labeled ""Additional Information"" or ""Remarks.""
   - In this section, you will find a field where you can enter payment terms or notes for the GST invoice.
   - Enter the desired payment terms or notes in this field.

2. **After Order Placement:**
   - Once you have placed the order, you can still add or edit the payment terms or notes on the GST invoice.
   - To do this, navigate to the ""My Orders"" section of your GeM account.
   - Locate the order for which you want to add or edit the payment terms or notes.
   - Click on the ""Modify Order"" button.
   - Under ""Additional Information,"" you will find the field where you can enter the payment terms or notes.
   - Make the necessary changes and click on the ""Save"" button.

3. **Invoice Generation:**
   - When the GST invoice is generated for your order, the payment terms or notes that you have entered will be included on the invoice.
   - You can then download the invoice from the GeM portal and share it with the supplier for payment processing.

Please note that the option to add payment terms or notes on the GST invoice may vary depending on the specific GeM category or product you are purchasing. It is recommended to check the GeM portal or contact customer support for more information."
"How long does it take to receive OTP for invoice verification on GeM?
","After the invoice is locked on the GeM portal, the OTP for invoice verification is sent to the buyer's mobile number within 5 minutes."
"What should I do if I don't receive the OTP for invoice verification?
","If you don't receive the OTP for invoice verification on GeM, you can take the following steps:

1. **Check your registered mobile number and email address:**
   - Ensure that the mobile number and email address registered with your GeM account are correct and active.

2. **Check your spam or junk folder:**
   - Sometimes OTPs may be filtered as spam by email providers. Check your spam or junk folder to see if the OTP is there.

3. **Request a Resend of OTP:**
   - On the GeM portal, navigate to the Invoice Verification page.
   - Click on the ""Resend OTP"" button.
   - The OTP will be resent to your registered mobile number and email address.

4. **Contact GeM Customer Care:**
   - If you have tried the above steps and still have not received the OTP, you can contact GeM customer care for assistance.
   - You can reach GeM customer care through the following channels:
     - Toll-Free Number: 1800-419-6463
     - Email: support@gem.gov.in
     - Live Chat: Available on GeM website

When contacting customer care, be ready to provide them with the following information:

- Your GeM user ID
- The invoice number for which you are not receiving the OTP
- The mobile number and email address registered with your GeM account
- A brief description of the issue

GeM customer care will assist you in resolving the issue and provide you with the OTP for invoice verification."
"Whom should I contact for any seller account related issues on GeM?
","For any seller account related issues on GeM, you can contact the GeM Seller Support team. They can be reached through the following channels:

1. Email: You can send an email to the GeM Seller Support team at support-seller@gem.gov.in.

2. Phone: You can call the GeM Seller Support team on their toll-free number 1800-419-4367.

3. GeM Helpdesk: You can raise a ticket on the GeM Helpdesk portal at https://gem.gov.in/helpdesk.

4. Chatbot: You can chat with the GeM chatbot, GeMmy, available on the GeM portal.

5. Grievance Redressal System: In case your issue is not resolved by the GeM Seller Support team, you can file a grievance through the GeM Grievance Redressal System at https://gem.gov.in/grievance.

Please make sure that you have your GeM seller account details ready when you contact the GeM Seller Support team, as they may need to verify your identity and access your account information."
"Is there a log of all my invoices and orders on GeM? Where can I access it?
","Yes, there is a log of all your invoices and orders on GeM. You can access it by following these steps:

1. Log in to your GeM account.
2. Click on the ""My Account"" tab.
3. Select ""Orders"" from the drop-down menu.
4. You will be able to see a list of all your orders.
5. To view the invoice for a specific order, click on the ""View Invoice"" button.

You can also download a copy of your invoices and orders. To do this, click on the ""Export"" button and select the format you want to export the data to.

Please note that you can only access invoices and orders that were placed after you created your GeM account. If you need to access invoices or orders that were placed before you created your account, you will need to contact the GeM customer support team."
How soon after delivery can I update delivery date and proof on GeM?,"As a GeM customer service, I would like to inform you that you cannot update the delivery date and proof on GeM after the delivery has occurred. GeM is a Government e-Marketplace where buyers and sellers interact electronically. Once an order is placed on GeM, the buyer is required to acknowledge the receipt of goods within 15 days of delivery. If there is any dispute regarding the delivery, the buyer can raise a complaint within 15 days of delivery. After this period, the delivery date and proof cannot be updated on GeM."
