"What criteria do you use to evaluate requests for new categories?
","As an AI assistant, I don't evaluate requests, but GeM team does. Adding new categories on the Government e-Marketplace (GeM) usually depends upon factors such as:

1. Requirement by the government buyers.
2. Availability of suppliers to provide the product or service in question.
3. The product or service's relevance to the government sector.
4. The potential size of the market for the product or service.
5. Compliance with all applicable government regulations and policies.

Please note that the final decision on category addition lies in the hands of the GeM officials, who base their decision on a variety of additional factors. Submissions for new categories proposals can often be made through the GeM portal directly."
"Is there an appeal process if my request gets rejected?
","Yes, if your seller registration is rejected on the Government e-Marketplace (GeM), there is an appeal process. You can lodge your grievance or appeal through the GeM portal under the ""Contact Us"" section. You need to provide certain information including your organization's full name, your GeM user ID, the seller ID, and relevant details of your appeal. However, please also ensure that you have fulfilled all the necessary requirements and provided accurate information during the original registration process to minimize rejections."
"I submitted a request to upgrade from a micro enterprise to a small enterprise based on my increased annual turnover. How long does it take to review and upgrade my seller profile?
","The time frame for upgrading your seller profile can vary as it depends on the completeness and correctness of the information provided during the upgrade request. Usually, it may take a few working days for the GeM team to review and process your request. However, if there is a high volume of requests or any discrepancies in the submitted information, it may take longer. It's advisable to periodically check your registered email or your GeM account for any status updates or communication from GeM."
"I need to make changes to a category request I already submitted. Is there a way to edit a pending request?
","Unfortunately, once you've submitted a category request, it cannot be edited while it is pending. You may have to wait until it has been processed. However, each case may vary and it's advisable to contact GeM Support directly to get the most appropriate assistance on this matter. They can provide you with the best possible solution depending on your specific situation."
"Do you have any seller training programs that could help me better understand the requirements and process for submitting successful category addition requests?
","Yes, seller training programs are provided on the GeM platform to assist you. These programs aim to assist you in understanding the requirements and processes, not only for successful category addition requests but for all other aspects of selling on GeM. Training programs cover a wide range of topics including how to register, how to list products, documentation required, etc.

You can access these seller training materials through your GeM account. Moreover, Webinars are conducted time to time to explain the new features, policies and procedures. Also, user manuals, demos and FAQs are available on the site for immediate assistance. Do check the training calendar regularly for updated information about upcoming programs."
"Is there a limit to how many items I can have listed in a particular product or service category?
","No, there is no limit to the number of items you can list in a particular product or service category on GeM. You are free to list as many products or services as you want, as long as they meet the necessary requirements and approval processes established by the Government e-Marketplace."
"I have a new innovation that doesn't fit any of the existing categories. Can I still submit a request for a more customized category?
","Yes, you can indeed do that. If your product or service does not fit into any of the existing categories, you may submit a request for the creation of a new, more specific category. This will, however, be subject to review and approval by the relevant authorities. Remember, your innovation must comply with all the regulations and requirements laid out by the Government e-Marketplace."
"What quality standards or certifications are required to sell in some of the restricted categories? How do I apply for eligibility?
","To sell in the restricted categories of the Government e-Marketplace (GeM), sellers must meet the mandatory quality standards and certifications as specified by the Government of India depending on the product. These standards may be ISO, ISI, BIS certification, Agmark, FSSAI, etc.

To apply for eligibility, the seller needs to register on the GeM portal first. During registration, they should provide all relevant information and documents related to their business including the quality certificates.

Post registration, if a seller wishes to sell products in the restricted category, they are required to apply for eligibility for that particular category. They need to provide relevant quality certification details in order to be considered for approval. 

Please note that the procedure and requirements may vary as per the specific product category. It's also important to continuously maintain the required standards and certifications as failing to do so may lead to deactivation of selling account.

Kindly visit the GeM seller registration guide on the GeM portal for a detailed understanding and guide on registration and eligibility application process."
"I have a new line of business I want to sell on GeM. What information should I submit if there isn't already a relevant category?
","If there isn't already a relevant category for your new line of business on GeM, please contact the GeM Support Team through the help pages on the website. You should provide detailed information about the product or service you intend to sell such as its description, potential demand, market scope, and pricing details. It's also important to provide necessary documentation that includes certifications or relevant licenses, if any. 

If your product or service is found to be of potential value on the platform, it's very likely a new category would be created or your product/service would be included under an existing but similar category. Please be reminded that the ultimate decision lies with the authorities of the GeM platform."
"Is there a listing fee or subscription cost for accessing the GeM seller platform and listings? What is your commission structure?
","No, there is no listing fee or subscription cost for accessing the GeM seller platform and listings. The platform provides an absolutely free end-to-end procurement system for sellers to list their products or services.

As of now, GeM does not charge any commission from sellers for the transactions made on the platform. However, please do check the official website or get in touch with the GeM support for the latest information as policies may have been updated."
"Besides category additions and upgrades, what other seller requests can I submit through the Request Management System?","Through the Request Management System (RMS) in GeM, as a seller, you can raise several types of requests. These include:

1. Product Approval Requests: Sellers can request approval for a new type of product that is not currently listed on GeM.

2. Service Addition Requests: Sellers providing services can request addition of new types of services not currently included in the GeM listings.

3. Brand Addition Requests: Sellers can request addition of new brands to the existing list if their specific product brand isn't available in the brand list present in the GeM portal.

4. Make Addition Requests: Similar to brand addition, sellers can request to add makes (manufacturer details) if it is not available already.

5. OEM Seller Requests: OEMs (Original Equipment Manufacturers) can submit requests to be recognised as OEM sellers on the GeM platform.

6. Grievance-related Requests: Sellers can file grievances related to their transactions, listings, payments etc.

7. Deactivation Requests: If a seller wants to stop selling on GeM for any reason, they can submit requests for deactivation as well. 

Please note: all requests need to follow the specific guidelines and requirements and are subject to approval by the GeM team."
